"customer_identifier","opponent","event_day_of_week","days_before_event","section_name","channel","price_level","primary_tickets_sold","churn"
"adcc9619",2,"Wednesday",0,16,"Web","C - 100L",4,0
"f221f02b",6,"Wednesday",27,24,"Back Office","D - 100L",1,1
"b3ba8a32",5,"Thursday",73,73,"Back Office","R - 300L",4,1
"83fe08cc",14,"Saturday",28,17,"Web","D - 100L",3,0
"c11c8510",30,"Sunday",12,18,"Back Office","D - 100L",2,1
"eb1ca7a0",16,"Saturday",0,34,"Back Office","D - 100L",13,0
"3bd7baae",14,"Saturday",3,60,"Web","R - 300L",2,0
"f447d05c",14,"Saturday",0,55,"Web","R - 300L",3,0
"55e69b29",18,"Saturday",0,77,"Web","R - 300L",2,0
"65617a5b",26,"Saturday",34,31,"Web","H - 100L",6,0
"e0019059",27,"Monday",0,60,"Box Office","R - 300L",2,0
"f2f3e08c",4,"Saturday",3,36,"Back Office","M - 200L",3,0
"2ff45114",29,"Monday",3,35,"Web","L1 - 200L",3,0
"0e5cca63",11,"Thursday",2,79,"Back Office","O - 300L",5,1
"d6141c0b",5,"Tuesday",33,48,"Web","O - 300L",5,0
"648c0fed",30,"Sunday",1,16,"Web","C - 100L",2,0
NA,27,"Monday",0,39,"Box Office","M - 200L",9,1
"1ec66595",22,"Wednesday",9,25,"Back Office","D - 100L",2,0
"067c969a",28,"Sunday",4,21,"Web","G - 100L",2,0
"e222509c",14,"Saturday",0,40,"Web","L1 - 200L",2,0
"eb1ca7a0",16,"Saturday",25,23,"Back Office","G - 100L",2,0
"e66be81b",2,"Monday",0,67,"Box Office","R - 300L",1,0
"3e0a980b",30,"Sunday",4,17,"Web","D - 100L",2,0
"14e2d38a",6,"Wednesday",0,49,"Back Office","P - 300L",4,1
"8c5bb53b",27,"Monday",68,11,"Web","J",2,0
"b3ba8a32",19,"Thursday",14,50,"Back Office","R - 300L",2,1
"eaa0bcbf",21,"Thursday",0,52,"Back Office","R - 300L",48,0
"bbb1eae5",23,"Saturday",0,17,"Web","D - 100L",4,0
"9a7ef465",25,"Saturday",15,45,"Back Office","L2 - 200L",3,1
"4b0fbb3a",18,"Saturday",6,27,"Web","D - 100L",2,0
"8a1ed0de",20,"Thursday",0,48,"Web","P - 300L",1,1
"eb6df451",13,"Sunday",5,78,"Web","R - 300L",2,0
"1fbc26c6",3,"Saturday",61,61,"Web","R - 300L",2,0
"193a644c",29,"Monday",1,61,"Web","R - 300L",2,0
"f314492d",3,"Thursday",73,29,"Web","F -100L",6,0
"fc1492e3",2,"Monday",94,44,"Back Office","L2 - 200L",2,0
"d27e7e93",30,"Sunday",0,30,"Box Office","H - 100L",2,0
"14e55074",27,"Monday",0,26,"Box Office","C - 100L",1,0
"1c8631b8",24,"Monday",142,25,"Web","D - 100L",4,0
NA,27,"Saturday",0,26,"Box Office","C - 100L",2,1
"bcf139de",13,"Monday",153,64,"Web","O - 300L",2,0
"0e5cca63",9,"Friday",0,80,"Back Office","P - 300L",3,1
"0e17d6fb",2,"Wednesday",5,22,"Web","G - 100L",2,0
"ad46f08b",24,"Thursday",15,25,"Web","D - 100L",6,0
"50aa9644",4,"Thursday",0,27,"Web","D - 100L",1,0
"c03518b9",31,"Monday",0,65,"Back Office","P - 300L",5,0
NA,4,"Thursday",0,68,"Box Office","Q - 300L",1,1
"a9c850fa",31,"Saturday",69,32,"Web","F -100L",2,0
"61ad30f4",8,"Monday",18,21,"Web","G - 100L",2,1
"0e5cca63",21,"Sunday",0,38,"Back Office","L1 - 200L",4,1
"4144dec2",31,"Saturday",33,67,"Web","R - 300L",5,1
"9664e467",20,"Tuesday",0,39,"Web","M - 200L",4,0
"6c59f239",20,"Tuesday",15,26,"Back Office","C - 100L",4,0
"d420bf8b",25,"Thursday",34,44,"Web","L2 - 200L",3,0
"f4e6347c",9,"Thursday",1,25,"Web","D - 100L",2,0
"c06f5848",27,"Wednesday",1,80,"Back Office","P - 300L",8,0
"49c8617c",29,"Monday",4,74,"Web","Q - 300L",4,0
"22687f3c",3,"Tuesday",1,24,"Web","D - 100L",8,0
"d9c610db",4,"Thursday",0,62,"Web","P - 300L",2,0
"bb6c2038",1,"Saturday",0,52,"Back Office","Q - 300L",16,0
"e5085441",8,"Saturday",53,27,"Web","D - 100L",2,0
"5f5916e1",10,"Wednesday",2,46,"Back Office","K - 200L",2,0
"308bdbe0",26,"Saturday",6,26,"Web","C - 100L",4,0
"2d9e800c",18,"Saturday",0,68,"Web","R - 300L",6,0
"8614fdf1",22,"Thursday",24,47,"Web","O - 300L",2,0
NA,27,"Monday",0,61,"Box Office","R - 300L",1,1
"eb1ca7a0",16,"Saturday",19,19,"Back Office","G - 100L",6,0
"9a7ef465",27,"Saturday",9,40,"Back Office","L1 - 200L",5,1
NA,5,"Tuesday",0,32,"Box Office","F -100L",2,1
"b9b25dce",27,"Saturday",46,44,"Web","L2 - 200L",2,0
"604a5d82",24,"Tuesday",2,47,"Web","O - 300L",2,0
"c06f5848",27,"Wednesday",58,22,"Back Office","I - 100L",2,0
"64984aa8",21,"Saturday",1,75,"Web","R - 300L",5,0
"4e1e4995",30,"Saturday",17,22,"Back Office","I - 100L",4,1
"ae26752d",6,"Wednesday",6,21,"Back Office","G - 100L",2,0
"7c996259",2,"Wednesday",8,27,"Web","D - 100L",2,0
"24049135",3,"Tuesday",16,16,"Web","C - 100L",4,0
"c9fdd094",16,"Saturday",1,61,"Back Office","R - 300L",3,0
"6c40d253",10,"Thursday",0,48,"Web","O - 300L",2,0
"810011d7",31,"Tuesday",82,16,"Web","C - 100L",2,1
"cf5cc050",3,"Sunday",4,49,"Back Office","O - 300L",3,0
"c9fdd094",16,"Saturday",5,36,"Back Office","L1 - 200L",4,0
"21733627",19,"Sunday",7,38,"Web","M - 200L",1,1
"ee460f07",12,"Saturday",0,32,"Web","F -100L",2,0
"ee6720f2",21,"Saturday",8,31,"Web","H - 100L",1,1
"98351f5e",13,"Monday",23,32,"Web","F -100L",5,0
"aecea456",20,"Sunday",55,29,"Back Office","F -100L",2,0
"bfc7929d",16,"Tuesday",176,16,"Back Office","C - 100L",15,1
"48af84f7",16,"Saturday",0,53,"Web","R - 300L",3,0
"b3ba8a32",7,"Monday",21,36,"Back Office","M - 200L",2,1
"2ca0d107",18,"Tuesday",2,67,"Web","R - 300L",1,0
"8bb783c3",24,"Saturday",23,30,"Back Office","H - 100L",4,0
"5b0b6659",26,"Saturday",3,70,"Web","R - 300L",3,0
"36f56822",16,"Saturday",123,61,"Web","R - 300L",4,0
"004238db",25,"Thursday",16,80,"Web","O - 300L",8,0
"3fab18e2",6,"Thursday",135,28,"Box Office","D - 100L",3,1
"bcc85810",3,"Thursday",21,67,"Web","R - 300L",3,0
"0e5cca63",7,"Monday",0,69,"Back Office","R - 300L",4,1
"1712e146",31,"Saturday",0,49,"Web","O - 300L",2,0
"cf9c152e",17,"Tuesday",0,46,"Web","K - 200L",1,0
"b2a02805",26,"Saturday",21,80,"Web","O - 300L",4,0
"cf5cc050",3,"Sunday",5,67,"Back Office","R - 300L",7,0
"ebc2e163",3,"Saturday",29,16,"Back Office","C - 100L",4,0
NA,16,"Saturday",0,80,"Box Office","P - 300L",3,1
"3de0f4c9",3,"Tuesday",20,68,"Web","R - 300L",2,0
"f221f02b",20,"Thursday",7,71,"Back Office","R - 300L",2,1
"85500158",16,"Saturday",89,47,"Web","P - 300L",2,0
"3af7da3e",5,"Wednesday",0,37,"Web","L1 - 200L",3,0
"c9fdd094",16,"Saturday",2,38,"Back Office","L1 - 200L",4,0
"ffb4d59b",21,"Sunday",44,48,"Web","O - 300L",4,0
"c9fdd094",16,"Saturday",17,47,"Back Office","O - 300L",7,0
"f0fccde2",20,"Thursday",92,11,"Web","J",2,0
"eb1ca7a0",16,"Saturday",17,44,"Back Office","L2 - 200L",4,0
"a933e995",18,"Saturday",1,48,"Back Office","P - 300L",4,0
"cf5cc050",3,"Sunday",0,28,"Back Office","D - 100L",20,0
"ce6aefbe",2,"Wednesday",0,79,"Web","P - 300L",3,0
"f221f02b",7,"Monday",21,73,"Back Office","R - 300L",2,1
"ceddb61d",2,"Wednesday",2,16,"Web","C - 100L",3,0
"bcc3c164",13,"Monday",31,16,"Web","C - 100L",2,0
"4e1e4995",13,"Tuesday",19,35,"Back Office","L1 - 200L",2,1
"27f3c088",10,"Wednesday",86,23,"Web","G - 100L",2,0
"2b50afed",24,"Tuesday",2,34,"Web","D - 100L",2,0
"86a58050",29,"Monday",102,47,"Web","O - 300L",5,0
"b3ba8a32",20,"Sunday",20,45,"Back Office","L2 - 200L",3,1
"c8873265",7,"Thursday",72,47,"Web","O - 300L",1,0
"747e5380",23,"Saturday",3,71,"Web","R - 300L",2,1
"7dcf435b",24,"Monday",0,44,"Back Office","L2 - 200L",2,0
"7ccfd003",31,"Tuesday",1,21,"Web","I - 100L",1,0
"16212231",18,"Saturday",26,17,"Web","D - 100L",2,0
"8197f617",3,"Thursday",49,24,"Web","D - 100L",3,0
"9732d93e",3,"Tuesday",0,19,"Back Office","G - 100L",4,1
"ebc2e163",3,"Saturday",26,28,"Back Office","D - 100L",2,0
"289821d4",8,"Monday",3,47,"Web","P - 300L",8,0
"6e25bbda",30,"Saturday",24,36,"Back Office","M - 200L",4,0
"93405275",20,"Thursday",5,62,"Web","N - 300L",4,0
"b0be437d",31,"Saturday",29,25,"Web","D - 100L",8,0
"0a02ceb9",19,"Sunday",31,31,"Web","F -100L",2,1
"0e5cca63",30,"Thursday",0,61,"Back Office","R - 300L",9,1
"14e2d38a",31,"Saturday",2,76,"Back Office","R - 300L",7,1
"ebc2e163",3,"Saturday",5,33,"Back Office","D - 100L",2,0
"f221f02b",23,"Monday",40,32,"Back Office","D - 100L",2,1
NA,15,"Saturday",0,68,"Box Office","R - 300L",3,1
"f1e6bdd1",22,"Thursday",0,67,"Box Office","R - 300L",1,1
"ae14f561",9,"Thursday",4,26,"Web","C - 100L",5,0
"eb1ca7a0",16,"Saturday",45,43,"Back Office","L2 - 200L",4,0
"cc6c4f7b",25,"Saturday",43,77,"Web","R - 300L",4,0
"6e018d96",4,"Thursday",8,47,"Web","P - 300L",2,0
"5e8aa85c",28,"Sunday",14,25,"Web","D - 100L",2,0
"c9fdd094",16,"Saturday",0,17,"Back Office","D - 100L",9,0
"eede9bcc",5,"Thursday",0,76,"Back Office","Q - 300L",3,0
"fe96fa30",31,"Tuesday",38,21,"Web","I - 100L",5,0
"96ffbcf9",6,"Tuesday",0,44,"Web","L2 - 200L",3,0
"d21b24b6",25,"Thursday",0,40,"Web","L1 - 200L",4,0
"b3fa2f00",26,"Saturday",11,52,"Web","Q - 300L",3,0
"eb1ca7a0",16,"Saturday",19,70,"Back Office","R - 300L",5,0
"c7a403fa",1,"Thursday",8,31,"Back Office","F -100L",1,1
"1fb9395c",20,"Thursday",1,50,"Web","R - 300L",2,0
NA,31,"Saturday",58,47,"Box Office","O - 300L",6,1
"b9cb7fd9",10,"Thursday",3,27,"Web","D - 100L",2,1
"1ec66595",22,"Wednesday",1,70,"Back Office","R - 300L",2,0
"214babd6",20,"Tuesday",1,35,"Web","L1 - 200L",3,1
"26ee7ae4",31,"Tuesday",28,36,"Web","L1 - 200L",2,0
"c23773e2",1,"Thursday",2,30,"Web","H - 100L",5,0
"853bb54e",15,"Saturday",103,32,"Back Office","F -100L",8,0
"a1381315",27,"Monday",0,39,"Web","L1 - 200L",4,0
"5554e235",25,"Thursday",0,72,"Web","R - 300L",2,1
"a7f4925b",20,"Tuesday",19,76,"Web","R - 300L",4,0
"d07ef5be",7,"Monday",74,27,"Back Office","B",4,1
"d66318ac",11,"Saturday",40,30,"Web","F -100L",3,0
"14e2d38a",31,"Saturday",74,25,"Back Office","D - 100L",2,1
"2ede0acc",2,"Wednesday",1,55,"Web","R - 300L",2,1
"8b1f078b",2,"Wednesday",20,47,"Web","O - 300L",2,1
"85536f7b",8,"Saturday",208,16,"Web","C - 100L",2,0
"7b13e8d9",29,"Monday",0,53,"Box Office","R - 300L",2,0
"1176dfbe",10,"Saturday",6,46,"Web","K - 200L",1,0
NA,12,"Thursday",0,51,"Box Office","R - 300L",3,1
"9a7ef465",18,"Tuesday",1,19,"Back Office","G - 100L",2,1
"09ff8f90",13,"Sunday",24,48,"Web","O - 300L",3,0
"0e5cca63",25,"Saturday",0,46,"Back Office","K - 200L",2,1
"9dc1eb8a",24,"Tuesday",0,19,"Web","G - 100L",1,1
"2d4e832c",4,"Wednesday",6,53,"Back Office","R - 300L",2,0
"de6744b7",9,"Monday",7,47,"Back Office","O - 300L",3,0
"841aebe3",31,"Saturday",0,75,"Web","R - 300L",2,0
"89661b54",28,"Sunday",13,37,"Web","L1 - 200L",4,0
"5bd3dd42",20,"Sunday",6,79,"Web","N - 300L",2,0
"764dfa9e",21,"Thursday",104,62,"Web","N - 300L",1,0
"b3ba8a32",20,"Sunday",23,32,"Back Office","F -100L",2,1
"eaa0bcbf",21,"Thursday",13,17,"Back Office","D - 100L",2,0
"37f8dc1a",26,"Tuesday",1,32,"Back Office","F -100L",2,0
"2664c820",7,"Monday",15,21,"Web","I - 100L",2,0
"bbc04fc8",3,"Tuesday",0,75,"Web","Q - 300L",3,1
"df9227a0",28,"Thursday",0,48,"Back Office","P - 300L",8,0
"f221f02b",12,"Wednesday",29,50,"Back Office","R - 300L",1,1
"71dd1593",13,"Monday",0,24,"Back Office","D - 100L",3,0
"57dadc62",13,"Monday",20,32,"Box Office","F -100L",4,0
"c3c809de",7,"Monday",60,24,"Web","D - 100L",2,0
"6ba9e6cd",20,"Thursday",24,26,"Web","C - 100L",3,0
"3de84ded",21,"Thursday",95,16,"Web","C - 100L",2,0
"7e8e0620",23,"Saturday",11,48,"Web","O - 300L",6,0
"b35dd724",27,"Thursday",16,30,"Web","H - 100L",2,0
"aecea456",20,"Sunday",12,54,"Back Office","R - 300L",2,0
"3f45289c",26,"Sunday",3,80,"Web","O - 300L",3,0
"ce6d388a",17,"Saturday",32,27,"Web","D - 100L",1,1
"4e1e4995",13,"Tuesday",26,31,"Back Office","H - 100L",4,1
"2d734741",11,"Tuesday",11,31,"Back Office","H - 100L",6,1
"b72f38e2",9,"Thursday",2,33,"Web","D - 100L",2,0
"05844541",31,"Tuesday",0,50,"Web","R - 300L",3,0
"469b3d77",17,"Saturday",0,52,"Web","R - 300L",2,0
"9a7ef465",16,"Saturday",2,24,"Back Office","D - 100L",2,1
"bfc7929d",20,"Saturday",7,18,"Back Office","D - 100L",5,1
"ee6801c4",11,"Saturday",0,79,"Web","O - 300L",2,0
"bad2c3bf",18,"Saturday",5,64,"Web","P - 300L",2,0
"0b483bd3",4,"Thursday",182,16,"Web","C - 100L",2,0
"bf3e38fc",18,"Saturday",1,29,"Back Office","F -100L",1,1
"14e2d38a",6,"Wednesday",0,48,"Back Office","P - 300L",5,1
"14e2d38a",31,"Saturday",26,67,"Back Office","R - 300L",2,1
"9118ef94",29,"Monday",7,33,"Web","D - 100L",3,1
"5994aaec",20,"Tuesday",16,29,"Web","F -100L",2,0
"8bb783c3",24,"Saturday",0,62,"Back Office","P - 300L",20,0
"9a7ef465",16,"Saturday",5,19,"Back Office","G - 100L",5,1
"f76579db",29,"Monday",79,16,"Web","C - 100L",2,0
"c06f5848",27,"Wednesday",15,43,"Back Office","K - 200L",2,0
"ad1cc534",31,"Saturday",50,25,"Back Office","D - 100L",1,0
"775b7655",18,"Tuesday",22,45,"Back Office","L2 - 200L",2,0
"63e7e3c9",11,"Tuesday",109,59,"Web","R - 300L",2,0
"0e5cca63",18,"Thursday",0,49,"Back Office","O - 300L",2,1
"b3a64839",27,"Wednesday",116,17,"Web","D - 100L",2,0
NA,9,"Monday",0,77,"Box Office","R - 300L",1,1
"8a5d829c",20,"Sunday",34,62,"Back Office","O - 300L",4,1
"96f07914",3,"Thursday",0,71,"Web","R - 300L",1,0
"775b7655",18,"Tuesday",15,27,"Back Office","D - 100L",5,0
"10586202",9,"Thursday",153,26,"Web","C - 100L",3,0
"31620ae1",30,"Sunday",0,18,"Web","D - 100L",2,0
"b3ba8a32",19,"Thursday",17,72,"Back Office","R - 300L",2,1
"952cac2c",6,"Tuesday",1,34,"Web","D - 100L",2,0
"c06f5848",27,"Wednesday",2,68,"Back Office","R - 300L",5,0
"4855e8d9",11,"Thursday",71,45,"Web","L2 - 200L",2,0
"98fa0fa7",21,"Sunday",13,50,"Web","R - 300L",1,0
"23179aef",21,"Thursday",0,19,"Box Office","G - 100L",1,0
"f128f85e",13,"Monday",152,23,"Web","G - 100L",2,0
"708ee855",24,"Monday",19,36,"Back Office","M - 200L",2,0
"be0527c4",29,"Monday",105,52,"Web","Q - 300L",1,1
"c288a02a",12,"Wednesday",16,23,"Back Office","G - 100L",2,0
"43ed6746",18,"Saturday",0,65,"Web","P - 300L",4,0
"4292294b",4,"Thursday",5,27,"Web","D - 100L",2,0
"467819de",31,"Tuesday",1,50,"Web","R - 300L",2,0
"0e83557f",25,"Thursday",4,47,"Web","O - 300L",1,1
"eb1ca7a0",16,"Saturday",25,55,"Back Office","Q - 300L",2,0
"c06b4e33",8,"Saturday",2,77,"Web","R - 300L",2,0
"4710e30a",14,"Saturday",0,56,"Web","R - 300L",3,0
"8709276a",24,"Thursday",0,73,"Box Office","R - 300L",1,0
"6e073c04",24,"Thursday",13,34,"Web","D - 100L",4,0
"9e5d7551",11,"Tuesday",139,43,"Web","L2 - 200L",5,0
"379dee5b",2,"Wednesday",3,29,"Web","F -100L",2,0
"b1c6c016",25,"Thursday",0,73,"Web","R - 300L",6,0
"6c47a2ca",29,"Monday",1,19,"Web","G - 100L",3,0
"8e0289b7",30,"Saturday",36,25,"Web","D - 100L",5,0
"9a7ef465",18,"Tuesday",15,79,"Back Office","P - 300L",5,1
"438a4318",4,"Wednesday",74,26,"Web","C - 100L",1,0
"7b1ec975",27,"Thursday",0,21,"Web","G - 100L",3,0
"6be99582",4,"Thursday",140,25,"Web","D - 100L",2,0
"14e2d38a",31,"Saturday",0,79,"Back Office","O - 300L",22,1
"669da16e",31,"Saturday",0,63,"Web","O - 300L",2,0
"02c974dc",27,"Saturday",0,44,"Back Office","L2 - 200L",8,0
"7ba0e7d0",7,"Monday",84,40,"Web","L1 - 200L",2,0
"829517be",5,"Wednesday",48,25,"Web","D - 100L",4,0
"4e1e4995",11,"Tuesday",1,23,"Back Office","G - 100L",2,1
"46d4520b",27,"Monday",59,65,"Web","N - 300L",2,1
"41c4bc1d",18,"Saturday",0,80,"Web","O - 300L",2,1
"3d3098d0",2,"Monday",0,76,"Back Office","R - 300L",2,0
"88106910",6,"Thursday",132,21,"Web","G - 100L",2,0
"ca46c383",19,"Thursday",1,56,"Back Office","R - 300L",8,0
"e4167d00",1,"Thursday",38,42,"Web","L2 - 200L",3,0
NA,7,"Monday",1,67,"Box Office","R - 300L",6,1
"48d697a7",8,"Monday",24,16,"Web","C - 100L",2,0
"642f927b",31,"Saturday",30,45,"Web","L2 - 200L",2,0
"ead36c17",25,"Thursday",11,72,"Web","R - 300L",1,1
"9a7ef465",26,"Tuesday",0,80,"Back Office","P - 300L",4,1
"d7bac3bb",31,"Tuesday",0,59,"Web","R - 300L",2,1
"c9fdd094",16,"Saturday",17,45,"Back Office","L2 - 200L",2,0
"831f2eb6",29,"Monday",138,26,"Web","C - 100L",2,0
"aecea456",20,"Sunday",12,30,"Back Office","H - 100L",2,0
"61a89e4f",15,"Friday",24,65,"Web","P - 300L",5,0
"4e1e4995",1,"Saturday",12,80,"Back Office","P - 300L",4,1
"1a0039ba",3,"Tuesday",28,31,"Web","H - 100L",4,0
"af877136",15,"Friday",21,3,"Web","J",2,0
"4e1e4995",30,"Saturday",3,60,"Back Office","R - 300L",4,1
"40093740",8,"Saturday",18,47,"Web","O - 300L",4,0
"a4f11282",31,"Monday",100,21,"Web","G - 100L",2,0
"2161e62f",11,"Saturday",0,28,"Web","D - 100L",2,0
"3d0dfe24",14,"Thursday",42,38,"Web","M - 200L",3,0
"0b2d9fe3",31,"Saturday",42,32,"Web","F -100L",2,0
"586a4be1",20,"Tuesday",1,29,"Web","F -100L",4,0
"2fc19997",31,"Tuesday",14,16,"Web","C - 100L",3,0
"4fdebd05",18,"Saturday",0,35,"Web","L1 - 200L",3,0
"c238cc36",20,"Thursday",1,64,"Web","P - 300L",2,0
"fe6fbcd6",8,"Saturday",40,80,"Web","P - 300L",4,0
"b3ba8a32",7,"Monday",7,22,"Back Office","I - 100L",9,1
"e047991e",2,"Wednesday",90,51,"Back Office","R - 300L",2,0
"3746a373",9,"Thursday",0,75,"Web","R - 300L",1,0
"cdceca91",7,"Wednesday",16,21,"Web","I - 100L",2,0
"860e2553",14,"Wednesday",0,52,"Back Office","R - 300L",16,0
"41a2de75",25,"Thursday",0,18,"Box Office","D - 100L",1,0
"a1d2cc46",29,"Monday",129,17,"Web","D - 100L",2,0
"03be5e4c",8,"Saturday",0,25,"Web","D - 100L",3,0
"6ef8ab0d",8,"Monday",0,64,"Box Office","P - 300L",4,0
"53716ecb",31,"Saturday",7,80,"Web","P - 300L",2,0
"29f27621",10,"Wednesday",12,20,"Web","D - 100L",1,0
"0c666002",16,"Tuesday",20,18,"Web","D - 100L",3,1
"1582dcdf",26,"Sunday",34,21,"Back Office","I - 100L",2,1
"ca1b97a6",21,"Thursday",8,34,"Web","D - 100L",4,0
"c06f5848",27,"Wednesday",20,47,"Back Office","O - 300L",5,0
"853bb54e",15,"Saturday",5,50,"Back Office","R - 300L",4,0
"6062b5ce",23,"Saturday",83,17,"Web","D - 100L",3,0
"a1b9f209",31,"Saturday",41,47,"Web","P - 300L",1,0
"eef28c8f",5,"Wednesday",0,29,"Web","F -100L",1,0
"5c0e2976",5,"Wednesday",107,26,"Web","C - 100L",5,0
"b3ba8a32",19,"Thursday",66,25,"Back Office","D - 100L",2,1
"27c7834e",3,"Saturday",138,20,"Web","G - 100L",4,0
"c07924e2",24,"Monday",0,37,"Web","L1 - 200L",3,0
"f221f02b",12,"Wednesday",0,73,"Back Office","R - 300L",6,1
"1c9c713d",29,"Saturday",1,56,"Web","R - 300L",2,0
"52cd2837",3,"Thursday",20,70,"Web","R - 300L",4,0
"2d734741",24,"Monday",48,30,"Back Office","H - 100L",2,1
"29f093b1",25,"Saturday",0,23,"Back Office","G - 100L",2,1
"b1999095",23,"Saturday",17,78,"Web","R - 300L",2,0
"afdfb834",13,"Sunday",2,49,"Web","P - 300L",2,0
NA,30,"Thursday",0,71,"Box Office","R - 300L",2,1
"2d734741",11,"Tuesday",12,45,"Back Office","K - 200L",5,1
"d599a3ca",20,"Thursday",0,47,"Web","P - 300L",5,0
"9a7ef465",18,"Tuesday",0,64,"Back Office","P - 300L",2,1
"f38027ff",2,"Monday",45,45,"Back Office","L2 - 200L",3,0
"141b9fb4",5,"Wednesday",15,17,"Web","D - 100L",2,0
"c0c91aa3",28,"Saturday",25,23,"Web","G - 100L",5,0
"7e732421",16,"Tuesday",0,61,"Web","R - 300L",2,0
"71592a44",9,"Friday",46,62,"Box Office","P - 300L",5,0
"cb87ba2a",15,"Friday",12,20,"Web","G - 100L",2,0
"1ec66595",22,"Wednesday",9,34,"Back Office","D - 100L",5,0
"40f2c198",4,"Thursday",14,47,"Web","O - 300L",8,0
"89ade86e",20,"Tuesday",62,17,"Web","D - 100L",2,0
"55e7bdc9",27,"Saturday",85,48,"Web","O - 300L",2,0
"e198b112",25,"Saturday",198,62,"Web","O - 300L",2,1
"e5b8bcf1",5,"Wednesday",0,65,"Web","P - 300L",5,0
"3799986a",25,"Thursday",10,29,"Web","F -100L",4,0
"8bb783c3",24,"Saturday",39,25,"Back Office","D - 100L",2,0
"9062f42b",21,"Saturday",87,63,"Web","O - 300L",3,0
"514f9a12",12,"Thursday",12,24,"Back Office","D - 100L",6,0
"e5bdb77f",8,"Saturday",0,48,"Web","P - 300L",4,0
"d5599e9c",29,"Saturday",36,31,"Back Office","H - 100L",2,0
"eea4ffb5",9,"Thursday",0,75,"Box Office","R - 300L",1,0
"f1a21732",3,"Tuesday",0,55,"Box Office","R - 300L",2,0
"c58cfc33",14,"Saturday",0,70,"Web","R - 300L",3,0
"02c974dc",27,"Saturday",5,30,"Back Office","H - 100L",9,0
"5dcdc461",29,"Monday",129,34,"Web","D - 100L",2,0
"de6744b7",9,"Monday",12,50,"Back Office","R - 300L",4,0
"84ffbc4d",9,"Thursday",3,47,"Web","P - 300L",3,0
"5af6e630",5,"Thursday",162,34,"Web","D - 100L",4,0
"eaa0bcbf",21,"Thursday",0,50,"Back Office","R - 300L",21,0
"0e5cca63",29,"Saturday",1,16,"Back Office","C - 100L",5,1
"258276c4",9,"Thursday",3,31,"Web","F -100L",1,0
NA,30,"Tuesday",0,51,"Box Office","R - 300L",1,1
"bff57d50",30,"Sunday",40,25,"Web","D - 100L",6,0
"eede9bcc",5,"Thursday",0,79,"Back Office","O - 300L",2,0
"b5b5831e",20,"Sunday",0,43,"Back Office","L2 - 200L",1,0
"3c9bf713",28,"Saturday",18,49,"Web","O - 300L",2,0
"9a7ef465",25,"Saturday",26,44,"Back Office","L2 - 200L",3,1
"c2d4d1bb",10,"Thursday",28,34,"Web","D - 100L",2,1
"ca46c383",19,"Thursday",10,73,"Back Office","Q - 300L",10,0
"c06f5848",27,"Wednesday",9,28,"Back Office","D - 100L",2,0
"02c974dc",27,"Saturday",1,67,"Back Office","R - 300L",13,0
"7cad4760",20,"Sunday",0,47,"Box Office","O - 300L",2,0
"b931d1e7",24,"Thursday",129,16,"Web","C - 100L",2,1
"c5270e24",18,"Saturday",0,31,"Web","H - 100L",4,0
"eb1ca7a0",16,"Saturday",19,29,"Back Office","F -100L",2,0
"4e1e4995",1,"Saturday",29,49,"Back Office","P - 300L",8,1
"5f5916e1",10,"Wednesday",30,32,"Back Office","F -100L",2,0
"5ec11142",31,"Saturday",147,65,"Web","N - 300L",2,0
"aa48a529",25,"Thursday",1,45,"Web","L2 - 200L",1,1
"b0ecaf76",8,"Monday",0,56,"Box Office","R - 300L",2,1
"1fdabfa8",12,"Saturday",0,6,"Box Office","J",2,0
"a9969232",25,"Thursday",2,30,"Web","F -100L",2,1
"c06f5848",27,"Wednesday",9,17,"Back Office","D - 100L",6,0
"c9fdd094",16,"Saturday",8,67,"Back Office","R - 300L",8,0
"ac9db8a7",18,"Saturday",1,33,"Back Office","D - 100L",2,0
"f5dc4c80",3,"Thursday",29,31,"Web","H - 100L",3,0
"c9f17c42",16,"Tuesday",1,51,"Web","Q - 300L",6,0
"92f2eadd",21,"Saturday",0,72,"Box Office","R - 300L",2,0
"0e5cca63",2,"Monday",0,24,"Back Office","D - 100L",3,1
"053feea2",15,"Friday",0,54,"Web","R - 300L",2,0
"6fd4131c",20,"Thursday",0,46,"Back Office","K - 200L",2,0
"a5eb4c2b",6,"Wednesday",8,16,"Web","C - 100L",2,1
"352eac4e",27,"Saturday",0,20,"Web","G - 100L",3,0
"f5139526",31,"Tuesday",27,26,"Web","C - 100L",2,0
"853bb54e",15,"Saturday",10,69,"Back Office","R - 300L",3,0
"bfbabd2a",20,"Tuesday",0,79,"Web","P - 300L",6,0
"27f3cb85",31,"Saturday",15,31,"Web","H - 100L",3,0
"ef65f062",10,"Wednesday",164,34,"Web","D - 100L",2,1
"5f5916e1",10,"Wednesday",13,25,"Back Office","D - 100L",4,0
"f8640132",24,"Tuesday",0,22,"Web","I - 100L",1,1
"0df7d17f",21,"Saturday",0,33,"Web","D - 100L",3,0
"3d6c7442",31,"Saturday",1,47,"Web","O - 300L",2,0
"3b4bd390",2,"Monday",11,31,"Back Office","H - 100L",2,0
"9f515413",20,"Tuesday",13,16,"Web","C - 100L",2,1
"0d6df209",15,"Thursday",52,51,"Web","R - 300L",2,0
"fc236628",27,"Monday",5,51,"Web","R - 300L",6,0
